12700000.0000 	 1.0009 	 80717359672244.95 
12800000.0000 	 1.0009 	 81994667365767.48 
12900000.0000 	 1.0009 	 83282029860133.12 
13000000.0000 	 1.0009 	 84579448017928.08 
13100000.0000 	 1.0010 	 85886922708544.91 
13200000.0000 	 1.0010 	 87204454808184.72 
13300000.0000 	 1.0010 	 88532045199859.30 
13400000.0000 	 1.0010 	 89869694773393.52 
13500000.0000 	 1.0010 	 91217404425427.38 
13600000.0000 	 1.0010 	 92575175059418.34 
13700000.0000 	 1.0010 	 93943007585643.67 
13800000.0000 	 1.0011 	 95320902921202.62 
13900000.0000 	 1.0011 	 96708861990018.86 
14000000.0000 	 1.0011 	 98106885722842.67 
14100000.0000 	 1.0011 	 99514975057253.39 
14200000.0000 	 1.0011 	 100933130937661.80 
14300000.0000 	 1.0011 	 102361354315312.34 
14400000.0000 	 1.0012 	 103799646148285.75 
14500000.0000 	 1.0012 	 105248007401501.30 
14600000.0000 	 1.0012 	 106706439046719.31 
14700000.0000 	 1.0012 	 108174942062543.55 
14800000.0000 	 1.0012 	 109653517434423.75 
14900000.0000 	 1.0012 	 111142166154658.12 
15000000.0000 	 1.0013 	 112640889222395.73 
15100000.0000 	 1.0013 	 114149687643639.22 
15200000.0000 	 1.0013 	 115668562431247.09 
15300000.0000 	 1.0013 	 117197514604936.59 
15400000.0000 	 1.0013 	 118736545191285.92 
15500000.0000 	 1.0013 	 120285655223737.12 
15600000.0000 	 1.0014 	 121844845742598.56 
15700000.0000 	 1.0014 	 123414117795047.55 
15800000.0000 	 1.0014 	 124993472435133.06 
15900000.0000 	 1.0014 	 126582910723778.33 
16000000.0000 	 1.0014 	 128182433728783.53 
16100000.0000 	 1.0014 	 129792042524828.48 
16200000.0000 	 1.0015 	 131411738193475.52 
16300000.0000 	 1.0015 	 133041521823171.89 
16400000.0000 	 1.0015 	 134681394509252.84 
16500000.0000 	 1.0015 	 136331357353944.28 
16600000.0000 	 1.0015 	 137991411466365.45 
16700000.0000 	 1.0016 	 139661557962531.88 
16800000.0000 	 1.0016 	 141341797965358.16 
16900000.0000 	 1.0016 	 143032132604660.78 
17000000.0000 	 1.0016 	 144732563017160.94 
17100000.0000 	 1.0016 	 146443090346487.59 
17200000.0000 	 1.0016 	 148163715743180.16 
17300000.0000 	 1.0017 	 149894440364691.47 
17400000.0000 	 1.0017 	 151635265375390.78 
17500000.0000 	 1.0017 	 153386191946566.69 
17600000.0000 	 1.0017 	 155147221256430.09 
17700000.0000 	 1.0017 	 156918354490117.12 
17800000.0000 	 1.0018 	 158699592839692.25 
17900000.0000 	 1.0018 	 160490937504151.28 
18000000.0000 	 1.0018 	 162292389689424.38 
18100000.0000 	 1.0018 	 164103950608378.94 
18200000.0000 	 1.0018 	 165925621480823.09 
18300000.0000 	 1.0019 	 167757403533508.41 
18400000.0000 	 1.0019 	 169599298000133.16 
18500000.0000 	 1.0019 	 171451306121345.44 
18600000.0000 	 1.0019 	 173313429144746.38 
18700000.0000 	 1.0019 	 175185668324893.19 
18800000.0000 	 1.0020 	 177068024923302.44 
18900000.0000 	 1.0020 	 178960500208453.16 
19000000.0000 	 1.0020 	 180863095455790.16 
19100000.0000 	 1.0020 	 182775811947727.31 
19200000.0000 	 1.0021 	 184698650973650.59 
19300000.0000 	 1.0021 	 186631613829921.66 
19400000.0000 	 1.0021 	 188574701819880.84 
19500000.0000 	 1.0021 	 190527916253850.72 
19600000.0000 	 1.0021 	 192491258449139.19 
19700000.0000 	 1.0022 	 194464729730043.06 
19800000.0000 	 1.0022 	 196448331427851.41 
19900000.0000 	 1.0022 	 198442064880848.62 
20000000.0000 	 1.0022 	 200445931434318.28 
20100000.0000 	 1.0023 	 202459932440546.25 
20200000.0000 	 1.0023 	 204484069258824.28 
20300000.0000 	 1.0023 	 206518343255453.31 
20400000.0000 	 1.0023 	 208562755803747.19 
20500000.0000 	 1.0023 	 210617308284035.94 
20600000.0000 	 1.0024 	 212682002083669.47 
20700000.0000 	 1.0024 	 214756838597020.84 
20800000.0000 	 1.0024 	 216841819225490.09 
20900000.0000 	 1.0024 	 218936945377507.62 
21000000.0000 	 1.0025 	 221042218468538.06 
21100000.0000 	 1.0025 	 223157639921083.44 
21200000.0000 	 1.0025 	 225283211164687.19 
21300000.0000 	 1.0025 	 227418933635937.53 
21400000.0000 	 1.0026 	 229564808778471.34 
21500000.0000 	 1.0026 	 231720838042977.91 
21600000.0000 	 1.0026 	 233887022887202.12 
21700000.0000 	 1.0026 	 236063364775948.81 
21800000.0000 	 1.0027 	 238249865181086.16 
21900000.0000 	 1.0027 	 240446525581549.50 
22000000.0000 	 1.0027 	 242653347463345.12 
22100000.0000 	 1.0027 	 244870332319554.06 
22200000.0000 	 1.0027 	 247097481650336.03 
22300000.0000 	 1.0028 	 249334796962932.91 
22400000.0000 	 1.0028 	 251582279771672.91 
22500000.0000 	 1.0028 	 253839931597974.47 
22600000.0000 	 1.0028 	 256107753970349.88 
22700000.0000 	 1.0029 	 258385748424409.47 
22800000.0000 	 1.0029 	 260673916502865.28 
22900000.0000 	 1.0029 	 262972259755535.25 
23000000.0000 	 1.0030 	 265280779739346.97 
23100000.0000 	 1.0030 	 267599478018341.78 
23200000.0000 	 1.0030 	 269928356163678.88 
23300000.0000 	 1.0030 	 272267415753639.09 
23400000.0000 	 1.0031 	 274616658373629.12 
23500000.0000 	 1.0031 	 276976085616185.41 
23600000.0000 	 1.0031 	 279345699080978.50 
23700000.0000 	 1.0031 	 281725500374816.94 
23800000.0000 	 1.0032 	 284115491111651.25 
23900000.0000 	 1.0032 	 286515672912578.50 
24000000.0000 	 1.0032 	 288926047405846.06 
24100000.0000 	 1.0032 	 291346616226856.00 
24200000.0000 	 1.0033 	 293777381018169.19 
24300000.0000 	 1.0033 	 296218343429509.50 
24400000.0000 	 1.0033 	 298669505117768.06 
24500000.0000 	 1.0034 	 301130867747007.50 
24600000.0000 	 1.0034 	 303602432988466.44 
24700000.0000 	 1.0034 	 306084202520563.31 
24800000.0000 	 1.0034 	 308576178028901.12 
24900000.0000 	 1.0035 	 311078361206271.44 
25000000.0000 	 1.0035 	 313590753752659.00 
25100000.0000 	 1.0035 	 316113357375246.19 
25200000.0000 	 1.0035 	 318646173788416.81 
25300000.0000 	 1.0036 	 321189204713761.12 
25400000.0000 	 1.0036 	 323742451880080.12 
25500000.0000 	 1.0036 	 326305917023389.81 
25600000.0000 	 1.0037 	 328879601886925.75 
25700000.0000 	 1.0037 	 331463508221147.56 
25800000.0000 	 1.0037 	 334057637783743.50 
25900000.0000 	 1.0037 	 336661992339635.00 
26000000.0000 	 1.0038 	 339276573660980.94 
26100000.0000 	 1.0038 	 341901383527182.44 
26200000.0000 	 1.0038 	 344536423724887.50 
26300000.0000 	 1.0039 	 347181696047995.50 
26400000.0000 	 1.0039 	 349837202297661.75 
26500000.0000 	 1.0039 	 352502944282302.31 
26600000.0000 	 1.0040 	 355178923817598.50 
26700000.0000 	 1.0040 	 357865142726501.62 
26800000.0000 	 1.0040 	 360561602839237.75 
26900000.0000 	 1.0040 	 363268305993312.56 
27000000.0000 	 1.0041 	 365985254033515.44 
27100000.0000 	 1.0041 	 368712448811925.19 
27200000.0000 	 1.0041 	 371449892187914.00 
27300000.0000 	 1.0042 	 374197586028152.75 
27400000.0000 	 1.0042 	 376955532206615.62 
27500000.0000 	 1.0042 	 379723732604585.12 
27600000.0000 	 1.0043 	 382502189110656.62 
27700000.0000 	 1.0043 	 385290903620743.31 
27800000.0000 	 1.0043 	 388089878038081.62 
27900000.0000 	 1.0044 	 390899114273235.50 
28000000.0000 	 1.0044 	 393718614244101.44 
28100000.0000 	 1.0044 	 396548379875913.88 
28200000.0000 	 1.0044 	 399388413101249.88 
28300000.0000 	 1.0045 	 402238715860034.00 
28400000.0000 	 1.0045 	 405099290099543.50 
28500000.0000 	 1.0045 	 407970137774413.50 
28600000.0000 	 1.0046 	 410851260846641.94 
28700000.0000 	 1.0046 	 413742661285594.31 
28800000.0000 	 1.0046 	 416644341068009.56 
28900000.0000 	 1.0047 	 419556302178004.31 
29000000.0000 	 1.0047 	 422478546607078.62 
29100000.0000 	 1.0047 	 425411076354121.06 
29200000.0000 	 1.0048 	 428353893425413.69 
29300000.0000 	 1.0048 	 431306999834637.25 
29400000.0000 	 1.0048 	 434270397602877.06 
29500000.0000 	 1.0049 	 437244088758626.88 
29600000.0000 	 1.0049 	 440228075337795.94 
29700000.0000 	 1.0049 	 443222359383712.69 
29800000.0000 	 1.0050 	 446226942947131.00 
29900000.0000 	 1.0050 	 449241828086235.19 
30000000.0000 	 1.0050 	 452267016866645.44 
30100000.0000 	 1.0051 	 455302511361423.19 
30200000.0000 	 1.0051 	 458348313651076.38 
30300000.0000 	 1.0051 	 461404425823565.12 
30400000.0000 	 1.0052 	 464470849974307.00 
30500000.0000 	 1.0052 	 467547588206182.31 
30600000.0000 	 1.0052 	 470634642629540.12 
30700000.0000 	 1.0053 	 473732015362203.06 
30800000.0000 	 1.0053 	 476839708529473.31 
30900000.0000 	 1.0053 	 479957724264138.00 
31000000.0000 	 1.0054 	 483086064706474.88 
31100000.0000 	 1.0054 	 486224732004257.62 
31200000.0000 	 1.0055 	 489373728312761.94 
31300000.0000 	 1.0055 	 492533055794770.44 
31400000.0000 	 1.0055 	 495702716620579.00 
31500000.0000 	 1.0056 	 498882712968002.06 
31600000.0000 	 1.0056 	 502073047022378.38 
31700000.0000 	 1.0056 	 505273720976577.00 
31800000.0000 	 1.0057 	 508484737031002.31 
31900000.0000 	 1.0057 	 511706097393600.69 
32000000.0000 	 1.0057 	 514937804279865.44 
32100000.0000 	 1.0058 	 518179859912843.06 
32200000.0000 	 1.0058 	 521432266523139.25 
32300000.0000 	 1.0058 	 524695026348924.06 
32400000.0000 	 1.0059 	 527968141635938.50 
32500000.0000 	 1.0059 	 531251614637499.62 
32600000.0000 	 1.0060 	 534545447614507.50 
32700000.0000 	 1.0060 	 537849642835450.06 
32800000.0000 	 1.0060 	 541164202576409.56 
32900000.0000 	 1.0061 	 544489129121068.56 
33000000.0000 	 1.0061 	 547824424760715.94 
33100000.0000 	 1.0061 	 551170091794252.62 
33200000.0000 	 1.0062 	 554526132528198.06 
33300000.0000 	 1.0062 	 557892549276695.62 
33400000.0000 	 1.0063 	 561269344361519.44 
33500000.0000 	 1.0063 	 564656520112080.00 
33600000.0000 	 1.0063 	 568054078865430.12 
33700000.0000 	 1.0064 	 571462022966272.00 
33800000.0000 	 1.0064 	 574880354766962.50 
33900000.0000 	 1.0064 	 578309076627519.00 
34000000.0000 	 1.0065 	 581748190915627.12 
34100000.0000 	 1.0065 	 585197700006645.38 
34200000.0000 	 1.0066 	 588657606283612.50 
34300000.0000 	 1.0066 	 592127912137252.62 
34400000.0000 	 1.0066 	 595608619965983.12 
34500000.0000 	 1.0067 	 599099732175919.38 
34600000.0000 	 1.0067 	 602601251180882.12 
34700000.0000 	 1.0068 	 606113179402403.25 
34800000.0000 	 1.0068 	 609635519269732.75 
34900000.0000 	 1.0068 	 613168273219844.38 
35000000.0000 	 1.0069 	 616711443697442.50 
35100000.0000 	 1.0069 	 620265033154969.12 
35200000.0000 	 1.0070 	 623829044052609.25 
35300000.0000 	 1.0070 	 627403478858297.88 
35400000.0000 	 1.0070 	 630988340047726.88 
35500000.0000 	 1.0071 	 634583630104350.75 
35600000.0000 	 1.0071 	 638189351519394.12 
35700000.0000 	 1.0072 	 641805506791857.62 
35800000.0000 	 1.0072 	 645432098428524.75 
35900000.0000 	 1.0072 	 649069128943968.62 
36000000.0000 	 1.0073 	 652716600860558.00 
36100000.0000 	 1.0073 	 656374516708465.12 
36200000.0000 	 1.0074 	 660042879025671.25 
36300000.0000 	 1.0074 	 663721690357974.12 
36400000.0000 	 1.0074 	 667410953258994.12 
36500000.0000 	 1.0075 	 671110670290182.00 
36600000.0000 	 1.0075 	 674820844020824.50 
36700000.0000 	 1.0076 	 678541477028051.62 
36800000.0000 	 1.0076 	 682272571896844.25 
36900000.0000 	 1.0077 	 686014131220039.62 
37000000.0000 	 1.0077 	 689766157598339.50 
37100000.0000 	 1.0077 	 693528653640315.88 
37200000.0000 	 1.0078 	 697301621962418.88 
37300000.0000 	 1.0078 	 701085065188983.25 
37400000.0000 	 1.0079 	 704878985952235.62 
37500000.0000 	 1.0079 	 708683386892301.00 
37600000.0000 	 1.0079 	 712498270657210.62 
37700000.0000 	 1.0080 	 716323639902907.75 
37800000.0000 	 1.0080 	 720159497293256.25 
37900000.0000 	 1.0081 	 724005845500046.62 
38000000.0000 	 1.0081 	 727862687203003.25 
38100000.0000 	 1.0082 	 731730025089791.62 
38200000.0000 	 1.0082 	 735607861856026.38 
38300000.0000 	 1.0083 	 739496200205276.88 
38400000.0000 	 1.0083 	 743395042849075.25 
38500000.0000 	 1.0083 	 747304392506924.38 
38600000.0000 	 1.0084 	 751224251906303.50 
38700000.0000 	 1.0084 	 755154623782677.12 
38800000.0000 	 1.0085 	 759095510879501.00 
38900000.0000 	 1.0085 	 763046915948230.25 
39000000.0000 	 1.0086 	 767008841748326.88 
39100000.0000 	 1.0086 	 770981291047266.38 
39200000.0000 	 1.0086 	 774964266620545.38 
39300000.0000 	 1.0087 	 778957771251690.00 
39400000.0000 	 1.0087 	 782961807732261.62 
39500000.0000 	 1.0088 	 786976378861866.38 
39600000.0000 	 1.0088 	 791001487448160.25 
39700000.0000 	 1.0089 	 795037136306858.75 
39800000.0000 	 1.0089 	 799083328261743.62 
39900000.0000 	 1.0090 	 803140066144670.25 
40000000.0000 	 1.0090 	 807207352795575.00 
40100000.0000 	 1.0091 	 811285191062483.88 
40200000.0000 	 1.0091 	 815373583801519.12 
40300000.0000 	 1.0091 	 819472533876907.62 
40400000.0000 	 1.0092 	 823582044160988.12 
40500000.0000 	 1.0092 	 827702117534218.88 
40600000.0000 	 1.0093 	 831832756885185.88 
40700000.0000 	 1.0093 	 835973965110610.62 
40800000.0000 	 1.0094 	 840125745115357.00 
40900000.0000 	 1.0094 	 844288099812440.25 
41000000.0000 	 1.0095 	 848461032123034.12 
41100000.0000 	 1.0095 	 852644544976478.88 
41200000.0000 	 1.0096 	 856838641310289.38 
41300000.0000 	 1.0096 	 861043324070162.62 
41400000.0000 	 1.0097 	 865258596209986.25 
41500000.0000 	 1.0097 	 869484460691845.88 
41600000.0000 	 1.0098 	 873720920486033.50 
41700000.0000 	 1.0098 	 877967978571055.25 
41800000.0000 	 1.0099 	 882225637933639.75 
41900000.0000 	 1.0099 	 886493901568746.12 
42000000.0000 	 1.0099 	 890772772479571.50 
42100000.0000 	 1.0100 	 895062253677560.12 
42200000.0000 	 1.0100 	 899362348182410.62 
42300000.0000 	 1.0101 	 903673059022084.62 
42400000.0000 	 1.0101 	 907994389232814.88 
42500000.0000 	 1.0102 	 912326341859113.50 
42600000.0000 	 1.0102 	 916668919953779.75 
42700000.0000 	 1.0103 	 921022126577909.62 
42800000.0000 	 1.0103 	 925385964800902.25 
42900000.0000 	 1.0104 	 929760437700469.62 
43000000.0000 	 1.0104 	 934145548362644.50 
43100000.0000 	 1.0105 	 938541299881788.62 
43200000.0000 	 1.0105 	 942947695360601.75 
43300000.0000 	 1.0106 	 947364737910129.25 
43400000.0000 	 1.0106 	 951792430649770.50 
43500000.0000 	 1.0107 	 956230776707288.62 
43600000.0000 	 1.0107 	 960679779218818.00 
43700000.0000 	 1.0108 	 965139441328872.00 
43800000.0000 	 1.0108 	 969609766190353.75 
43900000.0000 	 1.0109 	 974090756964562.62 
44000000.0000 	 1.0109 	 978582416821203.62 
44100000.0000 	 1.0110 	 983084748938396.62 
44200000.0000 	 1.0110 	 987597756502683.75 
44300000.0000 	 1.0111 	 992121442709039.50 
44400000.0000 	 1.0111 	 996655810760878.25 
44500000.0000 	 1.0112 	 1001200863870063.38 
44600000.0000 	 1.0112 	 1005756605256916.38 
44700000.0000 	 1.0113 	 1010323038150225.12 
44800000.0000 	 1.0113 	 1014900165787253.12 
44900000.0000 	 1.0114 	 1019487991413748.38 
45000000.0000 	 1.0114 	 1024086518283951.50 
45100000.0000 	 1.0115 	 1028695749660605.75 
45200000.0000 	 1.0115 	 1033315688814965.12 
45300000.0000 	 1.0116 	 1037946339026803.12 
45400000.0000 	 1.0117 	 1042587703584422.75 
45500000.0000 	 1.0117 	 1047239785784665.00 
45600000.0000 	 1.0118 	 1051902588932917.25 
45700000.0000 	 1.0118 	 1056576116343123.00 
45800000.0000 	 1.0119 	 1061260371337791.50 
45900000.0000 	 1.0119 	 1065955357248005.50 
46000000.0000 	 1.0120 	 1070661077413431.00 
46100000.0000 	 1.0120 	 1075377535182327.12 
46200000.0000 	 1.0121 	 1080104733911554.25 
46300000.0000 	 1.0121 	 1084842676966584.00 
46400000.0000 	 1.0122 	 1089591367721507.75 
46500000.0000 	 1.0122 	 1094350809559046.62 
46600000.0000 	 1.0123 	 1099121005870560.12 
46700000.0000 	 1.0123 	 1103901960056056.50 
46800000.0000 	 1.0124 	 1108693675524200.88 
46900000.0000 	 1.0124 	 1113496155692325.50 
47000000.0000 	 1.0125 	 1118309403986438.62 
47100000.0000 	 1.0126 	 1123133423841234.12 
47200000.0000 	 1.0126 	 1127968218700101.50 
47300000.0000 	 1.0127 	 1132813792015134.50 
47400000.0000 	 1.0127 	 1137670147247141.00 
47500000.0000 	 1.0128 	 1142537287865653.00 
47600000.0000 	 1.0128 	 1147415217348935.50 
47700000.0000 	 1.0129 	 1152303939183996.25 
47800000.0000 	 1.0129 	 1157203456866595.75 
47900000.0000 	 1.0130 	 1162113773901257.25 
48000000.0000 	 1.0131 	 1167034893801275.00 
48100000.0000 	 1.0131 	 1171966820088726.00 
48200000.0000 	 1.0132 	 1176909556294477.00 
48300000.0000 	 1.0132 	 1181863105958197.25 
48400000.0000 	 1.0133 	 1186827472628367.00 
48500000.0000 	 1.0133 	 1191802659862286.75 
48600000.0000 	 1.0134 	 1196788671226088.00 
48700000.0000 	 1.0134 	 1201785510294742.25 
48800000.0000 	 1.0135 	 1206793180652072.50 
48900000.0000 	 1.0136 	 1211811685890761.50 
49000000.0000 	 1.0136 	 1216841029612362.50 
49100000.0000 	 1.0137 	 1221881215427309.75 
49200000.0000 	 1.0137 	 1226932246954927.00 
49300000.0000 	 1.0138 	 1231994127823439.50 
49400000.0000 	 1.0138 	 1237066861669982.75 
49500000.0000 	 1.0139 	 1242150452140613.00 
49600000.0000 	 1.0140 	 1247244902890317.00 
49700000.0000 	 1.0140 	 1252350217583024.00 
49800000.0000 	 1.0141 	 1257466399891613.25 
49900000.0000 	 1.0141 	 1262593453497925.50 
50000000.0000 	 1.0142 	 1267731382092775.00 
50100000.0000 	 1.0142 	 1272880189375956.00 
50200000.0000 	 1.0143 	 1278039879056256.75 
50300000.0000 	 1.0144 	 1283210454851467.50 
50400000.0000 	 1.0144 	 1288391920488392.50 
50500000.0000 	 1.0145 	 1293584279702858.75 
50600000.0000 	 1.0145 	 1298787536239728.75 
50700000.0000 	 1.0146 	 1304001693852907.75 
50800000.0000 	 1.0147 	 1309226756305357.75 
50900000.0000 	 1.0147 	 1314462727369105.00 
51000000.0000 	 1.0148 	 1319709610825253.25 
51100000.0000 	 1.0148 	 1324967410463992.25 
51200000.0000 	 1.0149 	 1330236130084609.50 
51300000.0000 	 1.0149 	 1335515773495500.75 
51400000.0000 	 1.0150 	 1340806344514180.00 
51500000.0000 	 1.0151 	 1346107846967291.50 
51600000.0000 	 1.0151 	 1351420284690619.50 
51700000.0000 	 1.0152 	 1356743661529098.75 
51800000.0000 	 1.0152 	 1362077981336826.75 
51900000.0000 	 1.0153 	 1367423247977073.25 
52000000.0000 	 1.0154 	 1372779465322291.75 
52100000.0000 	 1.0154 	 1378146637254130.25 
52200000.0000 	 1.0155 	 1383524767663442.00 
52300000.0000 	 1.0156 	 1388913860450297.00 
52400000.0000 	 1.0156 	 1394313919523992.50 
52500000.0000 	 1.0157 	 1399724948803064.25 
52600000.0000 	 1.0157 	 1405146952215297.25 
52700000.0000 	 1.0158 	 1410579933697737.50 
52800000.0000 	 1.0159 	 1416023897196702.75 
52900000.0000 	 1.0159 	 1421478846667792.75 
53000000.0000 	 1.0160 	 1426944786075903.00 
53100000.0000 	 1.0160 	 1432421719395232.25 
53200000.0000 	 1.0161 	 1437909650609297.50 
53300000.0000 	 1.0162 	 1443408583710942.50 
53400000.0000 	 1.0162 	 1448918522702351.00 
53500000.0000 	 1.0163 	 1454439471595056.25 
53600000.0000 	 1.0164 	 1459971434409954.50 
53700000.0000 	 1.0164 	 1465514415177314.00 
53800000.0000 	 1.0165 	 1471068417936789.00 
53900000.0000 	 1.0165 	 1476633446737428.75 
54000000.0000 	 1.0166 	 1482209505637691.00 
54100000.0000 	 1.0167 	 1487796598705452.25 
54200000.0000 	 1.0167 	 1493394730018020.75 
54300000.0000 	 1.0168 	 1499003903662145.50 
54400000.0000 	 1.0169 	 1504624123734030.50 
54500000.0000 	 1.0169 	 1510255394339345.75 
54600000.0000 	 1.0170 	 1515897719593238.50 
54700000.0000 	 1.0170 	 1521551103620344.50 
54800000.0000 	 1.0171 	 1527215550554801.00 
54900000.0000 	 1.0172 	 1532891064540257.25 
55000000.0000 	 1.0172 	 1538577649729888.75 
55100000.0000 	 1.0173 	 1544275310286404.75 
55200000.0000 	 1.0174 	 1549984050382064.75 
55300000.0000 	 1.0174 	 1555703874198688.75 
55400000.0000 	 1.0175 	 1561434785927667.00 
55500000.0000 	 1.0176 	 1567176789769975.25 
